isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST EAST 178 0
true false EAST EAST 177 10
true false EAST NORTH 176 20
true false NORTH WEST 176 20
true false WEST WEST 176 20
true false WEST EAST 176 20
true false EAST SOUTH 176 20
true false SOUTH WEST 176 20
true false WEST EAST 176 20
true false EAST NORTH 176 20
true false NORTH WEST 175 30
true false WEST NORTH 175 30
true false NORTH WEST 174 40
true false WEST SOUTH 174 40
true false SOUTH NORTH 174 40
true false NORTH NORTH 174 40
true false NORTH NORTH 174 40
true false NORTH NORTH 174 40
true false NORTH NORTH 174 40
true false NORTH EAST 174 40
true false EAST EAST 173 50
true false EAST NORTH 172 60
true false NORTH WEST 172 60
true false WEST SOUTH 172 60
true false SOUTH WEST 172 60
true false WEST SOUTH 172 60
true false SOUTH SOUTH 172 60
true false SOUTH WEST 172 60
true false WEST WEST 172 60
true false WEST EAST 172 60
true false EAST NORTH 172 60
true false NORTH NORTH 172 60
true false NORTH EAST 172 60
true false EAST SOUTH 172 60
true false SOUTH EAST 172 60
true false EAST WEST 171 70
true false WEST NORTH 171 70
true false NORTH WEST 171 70
true false WEST EAST 171 70
true false EAST EAST 171 70
true false EAST NORTH 171 70
true false NORTH WEST 171 70
true false WEST NORTH 171 70
true false NORTH SOUTH 171 70
true false SOUTH EAST 171 70
true false EAST SOUTH 171 70
true false SOUTH NORTH 171 70
true false NORTH NORTH 171 70
true false NORTH NORTH 171 70
true false NORTH WEST 171 70
true false WEST WEST 171 70
true false WEST EAST 171 70
true false EAST EAST 171 70
true false EAST WEST 171 70
true false WEST NORTH 171 70
true false NORTH SOUTH 171 70
true false SOUTH EAST 171 70
true false EAST WEST 171 70
true false WEST NORTH 171 70
true false NORTH EAST 171 70
true false EAST NORTH 171 70
true false NORTH WEST 171 70
true false WEST WEST 171 70
true false WEST WEST 171 70
true false WEST SOUTH 171 70
true false SOUTH NORTH 171 70
true false NORTH NORTH 171 70
true false NORTH EAST 171 70
true false EAST EAST 171 70
true false EAST SOUTH 171 70
true false SOUTH SOUTH 171 70
true false SOUTH NORTH 171 70
true false NORTH EAST 171 70
true false EAST WEST 171 70
true false WEST EAST 171 70
true false EAST WEST 171 70
true false WEST EAST 171 70
true false EAST NORTH 171 70
true false NORTH WEST 171 70
true false WEST WEST 171 70
true false WEST NORTH 171 70
true false NORTH NORTH 171 70
true false NORTH WEST 171 70
true false WEST WEST 171 70
true false WEST EAST 171 70
true false EAST SOUTH 171 70
true false SOUTH NORTH 171 70
true false NORTH NORTH 171 70
true false NORTH EAST 171 70
true false EAST SOUTH 171 70
true false SOUTH EAST 171 70
true false EAST NORTH 171 70
true false NORTH WEST 171 70
true false WEST NORTH 171 70
true false NORTH SOUTH 171 70
true false SOUTH EAST 171 70
true false EAST SOUTH 171 70
true false SOUTH SOUTH 171 70
true false SOUTH WEST 171 70
true false WEST EAST 171 70
true false EAST NORTH 171 70
true false NORTH EAST 171 70
true false EAST NORTH 170 80
true false NORTH NORTH 169 90
true false NORTH NORTH 168 100
true false NORTH SOUTH 167 110
true false SOUTH NORTH 167 110
true false NORTH WEST 167 110
true false WEST SOUTH 167 110
true false SOUTH EAST 167 110
true false EAST NORTH 167 110
true false NORTH NORTH 167 110
true false NORTH WEST 166 120
true false WEST NORTH 166 120
true false NORTH WEST 165 130
true false WEST WEST 165 130
true false WEST SOUTH 165 130
true false SOUTH WEST 165 130
true false WEST SOUTH 165 130
true false SOUTH NORTH 165 130
true false NORTH NORTH 165 130
true false NORTH WEST 165 130
true false WEST NORTH 165 130
true false NORTH NORTH 164 140
true false NORTH EAST 163 150
true false EAST NORTH 163 150
true false NORTH EAST 162 160
true false EAST NORTH 161 170
true false NORTH WEST 161 170
true false WEST SOUTH 161 170
true false SOUTH SOUTH 161 170
true false SOUTH EAST 161 170
true false EAST WEST 160 180
true false WEST WEST 160 180
true false WEST EAST 159 -2147483459
true false EAST EAST 159 -2147483459
true false EAST NORTH 159 -2147483459
true false NORTH WEST 159 -2147483459
true false WEST SOUTH 159 -2147483459
true false SOUTH EAST 159 -2147483459
true false EAST NORTH 159 -2147483459
true false NORTH SOUTH 159 -2147483459
true false SOUTH SOUTH 159 -2147483459
true false SOUTH WEST 159 -2147483459
true false WEST EAST 159 -2147483459
true false EAST EAST 158 -2147483449
true false EAST EAST 157 -2147483439
true false EAST SOUTH 156 -2147483429
true false SOUTH EAST 156 -2147483429
true false EAST WEST 155 -2147483419
true false WEST SOUTH 155 -2147483419
true false SOUTH NORTH 155 -2147483419
true false NORTH NORTH 155 -2147483419
true false NORTH SOUTH 155 -2147483419
true false SOUTH SOUTH 155 -2147483419
true false SOUTH NORTH 155 -2147483419
true false NORTH WEST 155 -2147483419
true false WEST NORTH 155 -2147483419
true false NORTH EAST 155 -2147483419
true false EAST SOUTH 155 -2147483419
true false SOUTH NORTH 155 -2147483419
true false NORTH WEST 155 -2147483419
true false WEST WEST 155 -2147483419
true false WEST SOUTH 155 -2147483419
true false SOUTH NORTH 155 -2147483419
true false NORTH SOUTH 155 -2147483419
