isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST NORTH 178 0
true false NORTH EAST 178 0
true false EAST WEST 177 10
true false WEST EAST 177 10
true false EAST NORTH 177 10
true false NORTH WEST 176 20
true false WEST WEST 176 20
true false WEST EAST 176 20
true false EAST SOUTH 176 20
true false SOUTH NORTH 176 20
true false NORTH WEST 176 20
true false WEST WEST 176 20
true false WEST SOUTH 176 20
true false SOUTH NORTH 176 20
true false NORTH SOUTH 176 20
true false SOUTH EAST 176 20
true false EAST NORTH 175 30
true false NORTH EAST 175 30
true false EAST EAST 174 40
true false EAST EAST 173 50
true false EAST WEST 172 60
true false WEST WEST 172 60
true false WEST SOUTH 172 60
true false SOUTH SOUTH 172 60
true false SOUTH SOUTH 172 60
true false SOUTH NORTH 172 60
true false NORTH EAST 172 60
true false EAST EAST 172 60
true false EAST EAST 172 60
true false EAST EAST 171 70
true false EAST NORTH 171 70
true false NORTH NORTH 170 80
true false NORTH NORTH 169 90
true false NORTH NORTH 168 100
true false NORTH WEST 167 110
true false WEST EAST 167 110
true false EAST WEST 167 110
true false WEST EAST 167 110
true false EAST SOUTH 167 110
true false SOUTH NORTH 167 110
true false NORTH NORTH 167 110
true false NORTH EAST 166 120
true false EAST NORTH 166 120
true false NORTH SOUTH 165 130
true false SOUTH NORTH 165 130
true false NORTH EAST 165 130
true false EAST WEST 165 130
true false WEST NORTH 165 130
true false NORTH EAST 164 140
true false EAST EAST 164 140
true false EAST SOUTH 164 140
true false SOUTH NORTH 164 140
true false NORTH NORTH 164 140
true false NORTH NORTH 163 150
true false NORTH SOUTH 162 160
true false SOUTH NORTH 162 160
true false NORTH NORTH 162 160
true false NORTH NORTH 161 170
true false NORTH EAST 160 180
true false EAST NORTH 160 180
true false NORTH NORTH 159 190
true false NORTH EAST 158 200
true false EAST WEST 158 200
true false WEST EAST 158 200
true false EAST SOUTH 158 200
true false SOUTH WEST 158 200
true false WEST NORTH 157 -2147483439
true false NORTH EAST 157 -2147483439
true false EAST EAST 157 -2147483439
true false EAST EAST 156 -2147483429
true false EAST EAST 155 -2147483419
true false EAST EAST 154 -2147483409
true false EAST SOUTH 153 -2147483399
true false SOUTH EAST 152 -2147483389
true false EAST EAST 152 -2147483389
true false EAST EAST 152 -2147483389
true false EAST SOUTH 152 -2147483389
true false SOUTH SOUTH 151 -2147483379
true false SOUTH EAST 151 -2147483379
true false EAST WEST 151 -2147483379
true false WEST NORTH 150 278
true false NORTH SOUTH 150 278
true false SOUTH EAST 150 278
true false EAST EAST 150 278
true false EAST EAST 150 278
true false EAST NORTH 150 278
true false NORTH NORTH 150 278
true false NORTH WEST 150 278
true false WEST NORTH 150 278
true false NORTH EAST 150 278
true false EAST WEST 150 278
true false WEST EAST 150 278
true false EAST WEST 150 278
true false WEST NORTH 150 278
true false NORTH WEST 150 278
true false WEST NORTH 150 278
true false NORTH NORTH 150 278
true false NORTH EAST 150 278
true false EAST EAST 150 278
true false EAST NORTH 150 278
true false NORTH NORTH 149 263
true false NORTH EAST 148 248
true false EAST WEST 148 248
true false WEST WEST 147 -2147483416
true false WEST SOUTH 146 241
true false SOUTH NORTH 146 241
true false NORTH EAST 146 241
true false EAST WEST 146 241
true false WEST EAST 146 241
true false EAST WEST 146 241
true false WEST EAST 146 241
true false EAST EAST 146 241
true false EAST SOUTH 146 241
true false SOUTH EAST 146 241
true false EAST WEST 146 241
true false WEST EAST 146 241
true false EAST NORTH 146 241
true false NORTH WEST 146 241
true false WEST WEST 146 241
true false WEST EAST 146 241
true false EAST SOUTH 146 241
true false SOUTH EAST 146 241
true false EAST EAST 146 241
true false EAST NORTH 146 241
true false NORTH SOUTH 146 241
true false SOUTH SOUTH 146 241
true false SOUTH SOUTH 146 241
true false SOUTH SOUTH 146 241
true false SOUTH SOUTH 146 241
true false SOUTH SOUTH 146 241
true false SOUTH SOUTH 146 241
true false SOUTH NORTH 146 241
true false NORTH NORTH 146 241
true false NORTH WEST 146 241
true false WEST NORTH 146 241
true false NORTH WEST 146 241
true false WEST EAST 146 241
true false EAST EAST 146 241
true false EAST NORTH 146 241
true false NORTH SOUTH 146 241
true false SOUTH NORTH 146 241
true false NORTH SOUTH 146 241
true false SOUTH WEST 146 241
true false WEST EAST 146 241
true false EAST NORTH 146 241
true false NORTH SOUTH 146 241
true false SOUTH EAST 146 241
true false EAST WEST 146 241
true false WEST NORTH 146 241
true false NORTH WEST 146 241
true false WEST EAST 146 241
true false EAST EAST 146 241
true false EAST EAST 146 241
true false EAST EAST 146 241
true false EAST WEST 146 241
true false WEST EAST 146 241
true false EAST NORTH 146 241
true false NORTH WEST 146 241
true false WEST SOUTH 146 241
true false SOUTH SOUTH 146 241
true false SOUTH EAST 146 241
true false EAST EAST 146 241
true false EAST EAST 146 241
true false EAST SOUTH 146 241
true false SOUTH NORTH 146 241
true false NORTH NORTH 146 241
true false NORTH WEST 146 241
true false WEST EAST 146 241
true false EAST NORTH 146 241
true false NORTH EAST 146 241
true false EAST NORTH 146 241
true false NORTH SOUTH 146 241
true false SOUTH NORTH 146 241
true false NORTH NORTH 146 241
true false NORTH WEST 146 241
true false WEST EAST 146 241
true false EAST WEST 146 241
true false WEST NORTH 146 241
true false NORTH SOUTH 146 241
true false SOUTH EAST 146 241
true false EAST SOUTH 146 241
true false SOUTH EAST 146 241
true false EAST NORTH 146 241
true false NORTH NORTH 146 241
true false NORTH WEST 146 241
true false WEST SOUTH 146 241
true false SOUTH EAST 146 241
true false EAST EAST 146 241
true false EAST WEST 146 241
true false WEST EAST 146 241
true false EAST NORTH 146 241
true false NORTH SOUTH 146 241
true false SOUTH WEST 146 241
true false WEST EAST 146 241
true false EAST NORTH 146 241
true false NORTH SOUTH 146 241
true false SOUTH WEST 146 241
true false WEST WEST 146 241
true false WEST SOUTH 146 241
true false SOUTH SOUTH 146 241
true false SOUTH EAST 146 241
true false EAST WEST 146 241
true false WEST SOUTH 146 241
true false SOUTH WEST 146 241
true false WEST WEST 146 241
true false WEST SOUTH 145 -2147483423
true false SOUTH NORTH 145 -2147483423
true false NORTH SOUTH 145 -2147483423
true false SOUTH EAST 145 -2147483423
true false EAST SOUTH 145 -2147483423
true false SOUTH NORTH 145 -2147483423
true false NORTH EAST 145 -2147483423
true false EAST WEST 145 -2147483423
true false WEST SOUTH 145 -2147483423
true false SOUTH NORTH 145 -2147483423
true false NORTH EAST 145 -2147483423
true false EAST SOUTH 145 -2147483423
true false SOUTH NORTH 145 -2147483423
true false NORTH EAST 145 -2147483423
true false EAST EAST 145 -2147483423
true false EAST WEST 145 -2147483423
true false WEST EAST 145 -2147483423
true false EAST WEST 145 -2147483423
true false WEST WEST 145 -2147483423
true false WEST SOUTH 145 -2147483423
true false SOUTH WEST 145 -2147483423
true false WEST NORTH 145 -2147483423
true false NORTH EAST 145 -2147483423
true false EAST EAST 145 -2147483423
true false EAST SOUTH 145 -2147483423
true false SOUTH EAST 145 -2147483423
true false EAST WEST 145 -2147483423
true false WEST NORTH 145 -2147483423
true false NORTH EAST 145 -2147483423
true false EAST EAST 145 -2147483423
true false EAST WEST 145 -2147483423
true false WEST NORTH 145 -2147483423
true false NORTH WEST 145 -2147483423
true false WEST WEST 145 -2147483423
true false WEST SOUTH 144 234
true false SOUTH WEST 144 234
true false WEST EAST 144 234
true false EAST EAST 144 234
true false EAST EAST 144 234
true false EAST EAST 144 234
true false EAST WEST 144 234
true false WEST NORTH 144 234
true false NORTH EAST 144 234
true false EAST EAST 144 234
true false EAST NORTH 144 234
true false NORTH EAST 144 234
true false EAST WEST 144 234
true false WEST EAST 144 234
true false EAST SOUTH 144 234
true false SOUTH SOUTH 144 234
true false SOUTH SOUTH 144 234
true false SOUTH EAST 144 234
true false EAST NORTH 144 234
true false NORTH NORTH 144 234
true false NORTH WEST 144 234
true false WEST EAST 144 234
true false EAST EAST 144 234
true false EAST NORTH 144 234
true false NORTH NORTH 144 234
true false NORTH EAST 144 234
true false EAST NORTH 144 234
true false NORTH EAST 144 234
true false EAST WEST 144 234
true false WEST EAST 144 234
true false EAST SOUTH 144 234
true false SOUTH NORTH 144 234
true false NORTH NORTH 144 234
true false NORTH WEST 144 234
true false WEST WEST 144 234
true false WEST WEST 144 234
false false WEST WEST 143 -2147483430
