isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST EAST 178 0
true false EAST EAST 177 10
true false EAST SOUTH 176 20
true false SOUTH SOUTH 176 20
true false SOUTH WEST 176 20
true false WEST NORTH 176 20
true false NORTH NORTH 175 30
true false NORTH NORTH 174 40
true false NORTH WEST 174 40
true false WEST SOUTH 174 40
true false SOUTH NORTH 174 40
true false NORTH SOUTH 174 40
true false SOUTH WEST 174 40
true false WEST NORTH 174 40
true false NORTH NORTH 174 40
true false NORTH WEST 174 40
true false WEST SOUTH 174 40
true false SOUTH WEST 174 40
true false WEST NORTH 174 40
true false NORTH NORTH 174 40
true false NORTH WEST 174 40
true false WEST WEST 174 40
true false WEST WEST 174 40
true false WEST NORTH 174 40
true false NORTH WEST 174 40
true false WEST WEST 174 40
true false WEST NORTH 174 40
true false NORTH NORTH 174 40
true false NORTH SOUTH 174 40
true false SOUTH WEST 174 40
true false WEST WEST 174 40
true false WEST EAST 174 40
true false EAST SOUTH 174 40
true false SOUTH WEST 174 40
true false WEST EAST 174 40
true false EAST SOUTH 174 40
true false SOUTH SOUTH 174 40
true false SOUTH WEST 174 40
true false WEST SOUTH 174 40
true false SOUTH SOUTH 174 40
true false SOUTH EAST 174 40
true false EAST EAST 174 40
true false EAST NORTH 174 40
true false NORTH EAST 174 40
true false EAST NORTH 173 50
true false NORTH WEST 173 50
true false WEST NORTH 173 50
true false NORTH EAST 173 50
true false EAST SOUTH 173 50
true false SOUTH NORTH 173 50
true false NORTH SOUTH 173 50
true false SOUTH EAST 173 50
true false EAST EAST 172 60
true false EAST WEST 171 70
true false WEST NORTH 171 70
true false NORTH WEST 171 70
true false WEST EAST 171 70
true false EAST SOUTH 171 70
true false SOUTH NORTH 170 80
true false NORTH EAST 170 80
true false EAST SOUTH 170 80
true false SOUTH NORTH 170 80
true false NORTH WEST 170 80
true false WEST SOUTH 170 80
true false SOUTH WEST 170 80
true false WEST NORTH 170 80
true false NORTH SOUTH 170 80
true false SOUTH WEST 170 80
true false WEST EAST 170 80
true false EAST EAST 170 80
true false EAST WEST 170 80
true false WEST EAST 170 80
true false EAST EAST 170 80
true false EAST WEST 170 80
true false WEST SOUTH 170 80
true false SOUTH NORTH 169 90
true false NORTH WEST 169 90
true false WEST WEST 169 90
true false WEST SOUTH 169 90
true false SOUTH SOUTH 169 90
true false SOUTH SOUTH 169 90
true false SOUTH SOUTH 169 90
true false SOUTH NORTH 169 90
true false NORTH SOUTH 169 90
true false SOUTH WEST 169 90
true false WEST WEST 168 100
true false WEST EAST 167 110
true false EAST WEST 167 110
true false WEST NORTH 167 110
true false NORTH WEST 167 110
true false WEST SOUTH 166 120
true false SOUTH NORTH 165 130
true false NORTH WEST 165 130
true false WEST EAST 165 130
true false EAST NORTH 165 130
true false NORTH WEST 165 130
true false WEST SOUTH 165 130
true false SOUTH EAST 165 130
true false EAST WEST 165 130
true false WEST EAST 165 130
true false EAST NORTH 165 130
true false NORTH NORTH 165 130
true false NORTH SOUTH 165 130
true false SOUTH SOUTH 165 130
true false SOUTH SOUTH 164 140
true false SOUTH SOUTH 164 140
true false SOUTH SOUTH 164 140
true false SOUTH SOUTH 164 140
true false SOUTH NORTH 164 140
true false NORTH EAST 164 140
true false EAST WEST 164 140
true false WEST EAST 164 140
true false EAST SOUTH 164 140
true false SOUTH EAST 164 140
true false EAST NORTH 163 150
true false NORTH NORTH 163 150
true false NORTH NORTH 163 150
true false NORTH NORTH 163 150
true false NORTH NORTH 163 150
true false NORTH SOUTH 163 150
true false SOUTH EAST 163 150
true false EAST EAST 162 160
true false EAST SOUTH 161 170
true false SOUTH SOUTH 161 170
true false SOUTH SOUTH 161 170
true false SOUTH NORTH 161 170
true false NORTH EAST 161 170
true false EAST SOUTH 160 180
true false SOUTH NORTH 160 180
true false NORTH WEST 160 180
true false WEST SOUTH 160 180
true false SOUTH EAST 160 180
true false EAST NORTH 160 180
true false NORTH NORTH 160 180
true false NORTH SOUTH 160 180
true false SOUTH WEST 160 180
true false WEST EAST 160 180
true false EAST SOUTH 160 180
true false SOUTH NORTH 160 180
true false NORTH WEST 160 180
true false WEST WEST 160 180
true false WEST SOUTH 160 180
true false SOUTH SOUTH 160 180
true false SOUTH WEST 160 180
true false WEST EAST 160 180
true false EAST WEST 160 180
true false WEST SOUTH 160 180
true false SOUTH NORTH 160 180
true false NORTH NORTH 160 180
true false NORTH NORTH 160 180
true false NORTH EAST 160 180
true false EAST EAST 160 180
true false EAST EAST 160 180
true false EAST WEST 160 180
true false WEST EAST 160 180
true false EAST EAST 160 180
true false EAST WEST 159 190
true false WEST NORTH 159 190
true false NORTH EAST 159 190
true false EAST EAST 159 190
true false EAST WEST 158 200
true false WEST WEST 158 200
true false WEST EAST 158 200
true false EAST WEST 158 200
true false WEST EAST 158 200
true false EAST EAST 158 200
true false EAST NORTH 158 200
true false NORTH SOUTH 158 200
true false SOUTH EAST 158 200
true false EAST EAST 157 210
true false EAST EAST 156 220
true false EAST NORTH 155 230
true false NORTH SOUTH 154 240
true false SOUTH EAST 154 240
