isAlive, hasCollided, currentDirection, nextDirection, remainingPellets, score
true false EAST EAST 178 0
true false EAST SOUTH 177 10
true false SOUTH WEST 177 10
true false WEST SOUTH 177 10
true false SOUTH WEST 177 10
true false WEST EAST 176 20
true false EAST WEST 176 20
true false WEST SOUTH 176 20
true false SOUTH NORTH 176 20
true false NORTH SOUTH 175 30
true false SOUTH WEST 175 30
true false WEST WEST 174 40
true false WEST SOUTH 173 50
true false SOUTH SOUTH 173 50
true false SOUTH WEST 173 50
true false WEST EAST 172 60
true false EAST EAST 172 60
true false EAST SOUTH 172 60
true false SOUTH NORTH 172 60
true false NORTH SOUTH 172 60
true false SOUTH SOUTH 172 60
true false SOUTH WEST 172 60
true false WEST SOUTH 172 60
true false SOUTH EAST 172 60
true false EAST EAST 172 60
true false EAST EAST 172 60
true false EAST EAST 172 60
true false EAST WEST 172 60
true false WEST NORTH 172 60
true false NORTH NORTH 172 60
true false NORTH SOUTH 172 60
true false SOUTH EAST 172 60
true false EAST WEST 172 60
true false WEST EAST 172 60
true false EAST WEST 172 60
true false WEST EAST 172 60
true false EAST EAST 172 60
true false EAST WEST 171 70
true false WEST EAST 171 70
true false EAST EAST 171 70
true false EAST WEST 170 80
true false WEST NORTH 170 80
true false NORTH NORTH 170 80
true false NORTH WEST 170 80
true false WEST EAST 170 80
true false EAST NORTH 170 80
true false NORTH NORTH 170 80
true false NORTH SOUTH 170 80
true false SOUTH WEST 170 80
true false WEST WEST 170 80
true false WEST EAST 170 80
true false EAST NORTH 170 80
true false NORTH SOUTH 169 90
true false SOUTH NORTH 169 90
true false NORTH WEST 169 90
true false WEST NORTH 169 90
true false NORTH SOUTH 168 100
true false SOUTH SOUTH 168 100
true false SOUTH WEST 168 100
true false WEST EAST 168 100
true false EAST EAST 168 100
true false EAST WEST 168 100
true false WEST NORTH 168 100
true false NORTH NORTH 168 100
true false NORTH SOUTH 168 100
true false SOUTH EAST 168 100
true false EAST WEST 168 100
true false WEST SOUTH 168 100
true false SOUTH EAST 168 100
true false EAST EAST 168 100
true false EAST EAST 168 100
true false EAST SOUTH 167 110
true false SOUTH NORTH 166 120
true false NORTH SOUTH 166 120
true false SOUTH WEST 166 120
true false WEST SOUTH 166 120
true false SOUTH SOUTH 165 130
true false SOUTH WEST 165 130
true false WEST EAST 164 140
true false EAST SOUTH 164 140
true false SOUTH SOUTH 164 140
true false SOUTH NORTH 164 140
true false NORTH SOUTH 164 140
true false SOUTH EAST 164 140
true false EAST SOUTH 164 140
true false SOUTH WEST 164 140
true false WEST NORTH 164 140
true false NORTH SOUTH 164 140
true false SOUTH SOUTH 164 140
true false SOUTH WEST 164 140
true false WEST NORTH 163 150
true false NORTH SOUTH 163 150
true false SOUTH SOUTH 163 150
true false SOUTH NORTH 163 150
true false NORTH SOUTH 163 150
true false SOUTH SOUTH 163 150
true false SOUTH NORTH 163 150
true false NORTH NORTH 163 150
true false NORTH SOUTH 163 150
true false SOUTH NORTH 163 150
true false NORTH NORTH 163 150
